OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,tribe_level,percent,Source,Confidence,Tribe_name,,,
6974,Uenti digo,Gedo,Ceel Waaq,0,100%,,,Unknown,,,
583,Doon,Awdal,Zeylac,0,100%,,,Unknown,,,
10237,Mehey,Bay,Buur Hakaba,0,100%,,,Unknown,,,
7428,Wasaradda waxbarashada,Banadir,Banadir,0,100%,,,Unknown,,,
7872,Arrinmoog,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8529,Dhaysiyo,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
11004,Gowracane,Nugaal,Burtinle,0,100%,,,Unknown,,,
570,Ando bait,Awdal,Borama,0,100%,,,Unknown,,,
11081,Sarmaan galool,Sool,Xudun,0,100%,,,Unknown,,,
9305,Biyoley,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
10700,Laanta morohda,Awdal,Baki,0,100%,,,Unknown,,,
500,Laas moholin,Sanaag,Laasqoray,0,100%,,,Unknown,,,
525,Shimbiraale,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
5602,Galabuala,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
7096,Burcosera,Gedo,Garbahaarey,0,100%,,,Unknown,,,
8224,Goorta,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
10685,Jubba 1,Banadir,Banadir,0,100%,,,Unknown,,,
5393,Gacaan maroodi,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
932,Lebe rare,Togdheer,Burco,0,100%,,,Unknown,,,
10019,Bulo balley 2,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7674,Xaawo-cabdi,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8589,Sariiraale,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9195,Baraawe/saqaawadiin,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
3399,Quracle,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
2703,Berdiga,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
2725,Buriyga,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
5445,,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
7119,Taliisa,Bay,Qansax Dheere,0,100%,,,Unknown,,,
6889,Shanta mundule,Bay,Qansax Dheere,0,100%,,,Unknown,,,
6163,,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
4293,Waanshon d,Bakool,Tayeeglow,0,100%,,,Unknown,,,
8482,Dharabka,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8969,Qajacley,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8510,Aw shakoy,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8165,Tuwaarikle aw yacquub,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
7767,Sabiid anole,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
11259,Qaydarweylod,Nugaal,Garoowe,0,100%,,,Unknown,,,
305,Tuurka,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
5896,Kaytooy,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
7423,Wasaarada warshadaha,Banadir,Banadir,0,100%,,,Unknown,,,
9615,Jameeco,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
7195,Nagaadweyne,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
7407,Jubba 2,Banadir,Banadir,0,100%,,,Unknown,,,
10778,Laanta taloga,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
10580,Hera mata,Bay,Buur Hakaba,0,100%,,,Unknown,,,
5293,Elbur,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
4897,Cali cadi,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
9509,Jaanjow,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
92,Reer liibaan,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
2476,El dagno ven,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
5936,Deg hiray,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
6380,Hara cadera,Gedo,Baardheere,0,100%,,,Unknown,,,
3020,Urvein,Bakool,Rab Dhuure,0,100%,,,Unknown,,,
4769,Baidoa,Bay,Baydhaba,0,100%,,,Unknown,,,
8705,Galoolkaa,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
5506,Haf,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
10136,Beled amiin,Bay,Buur Hakaba,0,100%,,,Unknown,,,
8318,Hawal fiiley,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
11163,Baraweyne,Mudug,Jariiban,0,100%,,,Unknown,,,
3036,Arkijedi,Bay,Baydhaba,0,100%,,,Unknown,,,
704,Gahrreg,Bari,Iskushuban,0,100%,,,Unknown,,,
2503,Olomal,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
3358,Saxa guduud,Gedo,Luuq,0,100%,,,Unknown,,,
3254,Saoow,Bay,Baydhaba,0,100%,,,Unknown,,,
5010,Endo iero,Mudug,Hobyo,0,100%,,,Unknown,,,
10817,Gubaad madaxla,Togdheer,Burco,0,100%,,,Unknown,,,
10865,Hadho,Togdheer,Buuhoodle,0,100%,,,Unknown,,,
11319,Huldarmeedle,Bari,Qardho,0,100%,,,Unknown,,,
9235,Lugnale,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
889,Jidbaale,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
8897,Ubbuli,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
6149,Bulaqarurah,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
2522,Doon soomaali,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
10249,Jameecada,Bay,Buur Hakaba,0,100%,,,Unknown,,,
720,Guulaan,Bari,Caluula,0,100%,,,Unknown,,,
8255,Qordhere,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
7167,Buulo-xaaji cusmaan,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2867,Ceel gumar,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
9854,Burdheer,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8508,Dhaysi yoow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8567,Raamo shariif 2,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
2397,Satawa,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
6951,Juqda,Bay,Qansax Dheere,0,100%,,,Unknown,,,
9404,Beynax barre,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9,Beeyo-qaloocan 4,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
5412,Golosha matrooba,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
7838,Galhareeri,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
5843,Anateel afmado,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
5495,Mareer,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
10276,Daylaale,Bay,Buur Hakaba,0,100%,,,Unknown,,,
7368,Kaam ayaan,Banadir,Banadir,0,100%,,,Unknown,,,
384,Sarmaan tuugo,Togdheer,Buuhoodle,0,100%,,,Unknown,,,
5795,Sencor melbe,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
5637,Jittalliimo,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
5403,Koyaama,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
9339,Donca,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
4939,Jarad,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
11175,Seedaabo,Nugaal,Garoowe,0,100%,,,Unknown,,,
4815,Safar nolay wp,Gedo,Luuq,0,100%,,,Unknown,,,
11097,Nuguul,Sool,Taleex,0,100%,,,Unknown,,,
11107,Maragmaal,Sool,Taleex,0,100%,,,Unknown,,,
2981,Gheider moro mererti,Bakool,Xudur,0,100%,,,Unknown,,,
8925,Garascad,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
9764,Faranga mashiim,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
6260,Uacalla iero,Bay,Diinsoor,0,100%,,,Unknown,,,
10877,Ixdaad,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
10794,Laanta dher,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
826,Bihiyo,Nugaal,Garoowe,0,100%,,,Unknown,,,
11071,Xabalo camare,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
195,Xirsi bow,Awdal,Zeylac,0,100%,,,Unknown,,,
11234,Dhidin,Bari,Qardho,0,100%,,,Unknown,,,
5357,Meesa,Juba Hoose,Badhaadhe,0,100%,,,Unknown,,,
7226,Garasweyne,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
10892,Xariir,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
414,Kal khaliifo,Togdheer,Burco,0,100%,,,Unknown,,,
644,Ceel carab,Bari,Caluula,0,100%,,,Unknown,,,
9347,Ceel shiikh,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
7818,Mayey,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
6297,,Gedo,Baardheere,0,100%,,,Unknown,,,
8252,Xanley,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
2585,Gal yare,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
6214,,Bay,Diinsoor,0,100%,,,Unknown,,,
4529,Meygaaga,Gedo,Doolow,0,100%,,,Unknown,,,
1160,Damasha,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
6201,,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
9262,Salaxow 1,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
4206,Hamiinoy,Bakool,Tayeeglow,0,100%,,,Unknown,,,
8474,Bulo haji abdulle,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8516,Buulo bariise,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8518,Garas turow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
7375,Magool 1,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
11307,Qorraxo,Bari,Bandarbeyla,0,100%,,,Unknown,,,
11411,Ina bulo,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
5516,Juwaaley,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
5974,Kud,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
8759,Luggod,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
11360,Hadhighadhig,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
8633,Garfaale weyne,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
2969,El garap,Bakool,Rab Dhuure,0,100%,,,Unknown,,,
83,Reer al'lale,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
11322,Qodax,Bari,Qardho,0,100%,,,Unknown,,,
2967,El dafarur,Bakool,Xudur,0,100%,,,Unknown,,,
1021,Shilmaale,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
3172,Haarbar galad,Bay,Baydhaba,0,100%,,,Unknown,,,
3107,Deeleb,Bay,Baydhaba,0,100%,,,Unknown,,,
5524,Garas,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
11153,Bubi,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
669,Dhaadaar,Bari,Qandala,0,100%,,,Unknown,,,
5419,Mangab,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
9032,Gondere,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
11002,Geel nujis,Nugaal,Burtinle,0,100%,,,Unknown,,,
174,Besareh,Awdal,Baki,0,100%,,,Unknown,,,
2374,Faluja,Bari,Bossaso,0,100%,,,Unknown,,,
2484,Gawaanka,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
5908,Baqdaad,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
11184,Hulhulaale valley,Nugaal,Garoowe,0,100%,,,Unknown,,,
5621,Gamaanya,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
5677,Gheldezza,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
5670,Hawindha,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
568,Abakor cadaawe,Awdal,Borama,0,100%,,,Unknown,,,
10636,Munyow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
617,Balli scillin,Bari,Bandarbeyla,0,100%,,,Unknown,,,
4963,Ceel dhegenle,Shabelle Dhexe,Adan Yabaal,0,100%,,,Unknown,,,
548,Geed la rifay,Sanaag,Laasqoray,0,100%,,,Unknown,,,
9716,Maanjoor,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
702,Fangarar,Bari,Qandala,0,100%,,,Unknown,,,
7366,Kuuriya,Banadir,Banadir,0,100%,,,Unknown,,,
10311,Orostolo,Bay,Buur Hakaba,0,100%,,,Unknown,,,
5831,Weel shimbir,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
2388,Laa,Nugaal,Eyl,0,100%,,,Unknown,,,
11245,Doorreyaal,Bari,Qardho,0,100%,,,Unknown,,,
2446,Baalcad,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
10324,Kiyaanno,Bay,Buur Hakaba,0,100%,,,Unknown,,,
308,Edigaan,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
885,Daloh,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
5948,Moloolow,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
2452,Buulo cigalle,Hiraan,Jalalaqsi,0,100%,,,Unknown,,,
7759,Iumbis garre,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
3297,Yanle,Bay,Baydhaba,0,100%,,,Unknown,,,
818,Awr culus,Nugaal,Burtinle,0,100%,,,Unknown,,,
385,Deebo qabad,Togdheer,Buuhoodle,0,100%,,,Unknown,,,
4782,Ceel shiif wp,Bay,Baydhaba,0,100%,,,Unknown,,,
9991,Mallaay kaale,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7932,Bulo adan dhakadow,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8167,Xawaal bareey,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8463,Facshir,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8506,Cadaley,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8446,Sheekh hintire,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
8623,Birqod,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9359,Xaranka,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
9675,B/xamali,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
5595,Beled sa iuba,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
7163,Markow,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2828,Ilgule,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
6661,Buulo -fuur,Bay,Diinsoor,0,100%,,,Unknown,,,
6655,Dharqa,Bay,Diinsoor,0,100%,,,Unknown,,,
4626,Toosiley,Gedo,Doolow,0,100%,,,Unknown,,,
9930,Gala mataqaan,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
4238,Herarow,Bakool,Tayeeglow,0,100%,,,Unknown,,,
4259,Aw-qoonle,Bakool,Tayeeglow,0,100%,,,Unknown,,,
8630,Waroosmaal,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
10921,Shimbiralaey,Sool,Xudun,0,100%,,,Unknown,,,
11053,Jidhaandhiig,Sool,Xudun,0,100%,,,Unknown,,,
2389,Lathuba spr well,Bari,Iskushuban,0,100%,,,Unknown,,,
9568,Surriyo,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
464,Kalnool,Sool,Taleex,0,100%,,,Unknown,,,
2467,Daharro,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
33,Agamsaha sare,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
2342,Birrecad,Nugaal,Burtinle,0,100%,,,Unknown,,,
3059,Biliil,Bay,Baydhaba,0,100%,,,Unknown,,,
5695,Naftaquur,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
2488,Gurbud,Hiraan,Jalalaqsi,0,100%,,,Unknown,,,
9578,Buraale,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
10905,Gaad,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
10878,Xaadh,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
5019,Gira,Mudug,Hobyo,0,100%,,,Unknown,,,
8074,Qurublow,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
11308,Quracdheer,Bari,Qardho,0,100%,,,Unknown,,,
5425,Gansagur,Juba Hoose,Badhaadhe,0,100%,,,Unknown,,,
3152,Goldhow,Bay,Baydhaba,0,100%,,,Unknown,,,
3156,Gommarey,Bay,Baydhaba,0,100%,,,Unknown,,,
725,Hamug,Bari,Bossaso,0,100%,,,Unknown,,,
9799,Buulo bashiir,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
11315,Dhudhub,Bari,Qardho,0,100%,,,Unknown,,,
6925,Korudheer,Bay,Baydhaba,0,100%,,,Unknown,,,
10482,Lafa,Bay,Buur Hakaba,0,100%,,,Unknown,,,
838,El chebed,Nugaal,Garoowe,0,100%,,,Unknown,,,
5468,Xerada karaashka,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
849,Gori rit,Nugaal,Burtinle,0,100%,,,Unknown,,,
882,Xasbahale,Nugaal,Garoowe,0,100%,,,Unknown,,,
2396,Qorax jiif,Sanaag,Laasqoray,0,100%,,,Unknown,,,
8298,Celbashaqley,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
8291,Bulo nefle,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
7457,Utango,Banadir,Banadir,0,100%,,,Unknown,,,
601,Adego,Bari,Qardho,0,100%,,,Unknown,,,
7240,Lambr 60 merka,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7778,Beled amin kalaan,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8169,Cadaan cali,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
8920,Bulo jiig,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2756,Kab daydale,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
3417,Baar- guduud,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
6669,Beled aamin,Bay,Diinsoor,0,100%,,,Unknown,,,
4660,Sana jiif,Gedo,Doolow,0,100%,,,Unknown,,,
2295,Il-foocshe,Mudug,Jariiban,0,100%,,,Unknown,,,
5883,Cabdi ooli,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
5812,,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
6976,Ceel abey,Bay,Qansax Dheere,0,100%,,,Unknown,,,
9907,Bulo edin kab,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
9770,Osman gadud,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
4304,Deemo same,Bakool,Tayeeglow,0,100%,,,Unknown,,,
4297,Garas buur sc,Bakool,Tayeeglow,0,100%,,,Unknown,,,
4269,Mood mareri,Bakool,Tayeeglow,0,100%,,,Unknown,,,
8438,Aariyooda,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8183,B. haji ubrahim,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
6982,El ille,Bay,Baydhaba,0,100%,,,Unknown,,,
6988,Siidow,Bay,Baydhaba,0,100%,,,Unknown,,,
9178,Al medou,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
5774,Cangiara,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
5701,Hubaar,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
9661,Busley,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
6913,Degta reidab,Gedo,Garbahaarey,0,100%,,,Unknown,,,
2962,Dugsamey,Bakool,Waajid,0,100%,,,Unknown,,,
5972,Korohirey,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
7019,Dusta,Bay,Baydhaba,0,100%,,,Unknown,,,
9644,Barsame,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
5712,Dayax,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
846,God cad,Nugaal,Eyl,0,100%,,,Unknown,,,
3127,Fiinka ware,Bay,Baydhaba,0,100%,,,Unknown,,,
683,El aragghelo,Bari,Qardho,0,100%,,,Unknown,,,
11244,Jidad,Bari,Qardho,0,100%,,,Unknown,,,
6675,Kurman,Bay,Diinsoor,0,100%,,,Unknown,,,
707,Garahule,Bari,Iskushuban,0,100%,,,Unknown,,,
11199,Gunticad valley,Nugaal,Garoowe,0,100%,,,Unknown,,,
11196,Dhummey,Sool,Taleex,0,100%,,,Unknown,,,
716,Gub,Bari,Bossaso,0,100%,,,Unknown,,,
453,Qalloocan,Sool,Caynabo,0,100%,,,Unknown,,,
7354,Bulhaan 2,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
11166,Macalwo,Nugaal,Burtinle,0,100%,,,Unknown,,,
942,Bali cabane,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
10922,Jidhanshile,Sool,Xudun,0,100%,,,Unknown,,,
10954,Kur-gayacid,Sool,Laas Caanood,0,100%,,,Unknown,,,
820,Baarbacadle,Nugaal,Eyl,0,100%,,,Unknown,,,
273,Ilinta dhexe,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
10981,Ballicad,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
6156,Qeed cajuuso,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
10579,Qorriile,Bay,Baydhaba,0,100%,,,Unknown,,,
641,Cambaar sare,Bari,Qardho,0,100%,,,Unknown,,,
10745,Maroodile,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
3063,Boddi cadde,Bay,Baydhaba,0,100%,,,Unknown,,,
544,Dhabar dalool,Sanaag,Laasqoray,0,100%,,,Unknown,,,
508,Laasa surad,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
5493,Seira,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
10947,Kirkirey,Sool,Laas Caanood,0,100%,,,Unknown,,,
593,Mashruuca dibira weyn,Awdal,Zeylac,0,100%,,,Unknown,,,
9993,Xagarow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
11296,Banxaar,Bari,Qardho,0,100%,,,Unknown,,,
8134,Bulo bacaad,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7729,Ciise-lugoole,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8364,Ceel geelow,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9186,Ay-sure,Shabelle Hoose,Baraawe,0,100%,,,Unknown,,,
2859,Buulo-cows,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
5961,Qoryale,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
2864,Magagan,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
6052,,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
6555,Burgaduud,Bay,Diinsoor,0,100%,,,Unknown,,,
6690,War-yeroy/buulo-fuur,Bay,Diinsoor,0,100%,,,Unknown,,,
4662,Cabdi looxow,Gedo,Doolow,0,100%,,,Unknown,,,
6873,Aykutusi,Bay,Qansax Dheere,0,100%,,,Unknown,,,
9827,Buulo-maxamed cumar,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
6013,Gumarta,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
8611,Bulo ataraman eenow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
214,Haydeeta weyn,Awdal,Baki,0,100%,,,Unknown,,,
8476,Aw biti,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
5827,Mareer,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
5553,Ruqruqa,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
10920,Tuurcanood,Sool,Xudun,0,100%,,,Unknown,,,
10356,Aw yarow maroodlyoow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
2500,Lap dere,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
6120,Gubi coude,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
5342,Qoddo,Juba Hoose,Badhaadhe,0,100%,,,Unknown,,,
5021,Gorayeryaal,Mudug,Xarardheere,0,100%,,,Unknown,,,
9128,Oabdulle kudaad,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
845,Geida debabo,Nugaal,Garoowe,0,100%,,,Unknown,,,
10396,Ugarow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
706,Gammedin,Bari,Qandala,0,100%,,,Unknown,,,
9773,Berta sh. abubakar,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9633,Islaaw,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
7211,Dongab,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9723,Xumey samey,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
3353,Raaudoola,Gedo,Garbahaarey,0,100%,,,Unknown,,,
6537,Behelidle,Gedo,Baardheere,0,100%,,,Unknown,,,
9058,Gumar gaalo,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
8405,Kul aamiir,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
5899,Sciavelle,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
9768,B.khamiisow,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
3327,El ghelda,Gedo,Luuq,0,100%,,,Unknown,,,
3371,El gomo uen,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
10807,Batalale,Woqooyi Galbeed,Berbera,0,100%,,,Unknown,,,
6806,Meigach mada,Gedo,Baardheere,0,100%,,,Unknown,,,
2997,Korkor,Bakool,Waajid,0,100%,,,Unknown,,,
9475,Musa cilmi,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
11170,Jawle,Nugaal,Burtinle,0,100%,,,Unknown,,,
11182,Janteela valley,Nugaal,Garoowe,0,100%,,,Unknown,,,
6246,Hemin gurei,Bay,Diinsoor,0,100%,,,Unknown,,,
9454,Buulo harani,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
7177,Fiilley,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9280,Nasib  sagaaro,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
9435,Cabdi xasan,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
11250,Sagarabaleen,Bari,Qardho,0,100%,,,Unknown,,,
3128,Futuug,Bay,Baydhaba,0,100%,,,Unknown,,,
11278,Geed sahankor,Nugaal,Garoowe,0,100%,,,Unknown,,,
952,Daarimo,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
5943,Berdaale,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
5005,El ghan,Mudug,Xarardheere,0,100%,,,Unknown,,,
10031,Joefley,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
3264,Tajego,Bay,Baydhaba,0,100%,,,Unknown,,,
3051,Baemada,Bay,Baydhaba,0,100%,,,Unknown,,,
11128,Qoririd,Nugaal,Burtinle,0,100%,,,Unknown,,,
11066,Goddhuub,Sool,Xudun,0,100%,,,Unknown,,,
6743,Garasfur,Bay,Diinsoor,0,100%,,,Unknown,,,
